listing_id,low,medium,high
7097117,0.6081666666666666,0.2085,0.18333333333333335
7416877,0.8586833333333334,0.09231666666666666,0.049
7135042,0.6019547619047618,0.36138690476190477,0.03665833333333333
7137833,0.7482916666666666,0.19159166666666663,0.06011666666666667
7170382,0.20382499999999998,0.7755249999999999,0.02065
7157436,0.31964166666666666,0.6210249999999999,0.059333333333333335
7214144,0.8587499999999999,0.14075,0.0005
7109428,0.337125,0.6572916666666666,0.005583333333333333
7100254,0.22741666666666666,0.30397261904761896,0.46861071428571427
7089079,0.631775,0.2992666666666667,0.06895833333333333
7187108,0.68925,0.2645333333333333,0.04621666666666667
7127337,0.47107261904761905,0.34014404761904765,0.18878333333333333
7163135,0.8103333333333333,0.1466666666666667,0.043
7155285,0.956,0.0435,0.0005
7216217,0.7992916666666666,0.15670833333333334,0.044
7202405,0.7525,0.21825,0.02925
7118031,0.5771642857142857,0.3916357142857143,0.0312
7146647,0.605011111111111,0.3276555555555556,0.06733333333333333
7227029,0.24375714285714284,0.535982142857143,0.2202607142857143
7098437,0.8095,0.17,0.0205
7186435,0.821952380952381,0.16604761904761908,0.012
7207183,0.7076648809523808,0.1645851190476191,0.12775
7171041,0.30577797619047614,0.6581386904761903,0.036083333333333335
7131622,0.19126250000000003,0.7591416666666666,0.04959583333333334
7213720,0.9235666666666669,0.05793333333333332,0.0185
7095052,0.6620416666666668,0.2919583333333334,0.046
7201608,0.15090833333333334,0.820575,0.02851666666666667
7222567,0.803725,0.163025,0.03325
7191950,0.9118416666666666,0.07840833333333333,0.00975
7110093,0.6017833333333334,0.3043416666666667,0.093875
7087710,0.47209999999999996,0.43796666666666667,0.08993333333333334
7173714,0.88325,0.09225,0.0245
7531299,0.4209535714285714,0.29309642857142854,0.28595
7144942,0.7881166666666667,0.20588333333333336,0.006
7195723,0.6474875000000002,0.2871398809523809,0.06537261904761905
7156108,0.9365,0.051,0.0125
7179039,0.8205,0.167,0.0125
7231850,0.750375,0.241625,0.008
7144362,0.871,0.1285,0.0005
7123292,0.6684583333333333,0.27582738095238096,0.05571428571428571
7135330,0.7809166666666667,0.12141666666666667,0.09766666666666667
7106507,0.86525,0.10641666666666666,0.028333333333333335
7125144,0.9985,0.0015,0.0
7129980,0.26807261904761903,0.580427380952381,0.1515
7134901,0.6512916666666667,0.32572222222222225,0.02298611111111111
7125848,0.23874999999999996,0.3749559523809524,0.3862940476190476
7123440,0.3792464285714285,0.49754285714285706,0.12321071428571428
7100494,0.7487499999999999,0.12329166666666666,0.12795833333333334
7176537,0.94075,0.05525,0.004
7122288,0.93875,0.05675,0.0045
7214063,0.6292083333333333,0.35729166666666656,0.0135
7224838,0.8986011904761905,0.09777380952380951,0.003625
7096131,0.432825,0.4222416666666667,0.14493333333333333
7210629,0.7224083333333333,0.23936666666666664,0.038225
7150268,0.9887916666666667,0.011208333333333334,0.0
7224379,0.7495,0.16358333333333333,0.08691666666666667
7088105,0.8367166666666667,0.09765714285714286,0.06562619047619048
7105073,0.40364761904761903,0.5483315476190476,0.048020833333333346
7212969,0.9739583333333334,0.02404166666666667,0.002
7177807,0.3977833333333334,0.421875,0.18034166666666668
7110370,0.6600607142857138,0.3216773809523808,0.018261904761904764
7209781,0.9489583333333332,0.043541666666666666,0.0075
7233481,0.38571666666666676,0.4954523809523809,0.11883095238095238
7122774,0.9665,0.0325,0.001
7108723,0.9352083333333333,0.052708333333333336,0.012083333333333333
7098202,0.3701404761904762,0.3332333333333333,0.29662619047619054
7178585,0.9124249999999999,0.08097499999999999,0.0066
7146670,0.5764916666666666,0.3320083333333334,0.0915
7150150,0.2643541666666666,0.30239583333333336,0.43325
7195217,0.878075,0.11898214285714286,0.0029428571428571425
7186557,0.9373333333333332,0.05516666666666667,0.0075
7226473,0.677625,0.221375,0.101
7103022,0.5267249999999999,0.36132500000000006,0.11195000000000001
7180294,0.5725,0.3095,0.118
7214809,0.5304500000000001,0.38892500000000013,0.080625
7092665,0.2782416666666666,0.7082583333333334,0.013499999999999998
7114104,0.6184833333333334,0.32014166666666666,0.061375
7162039,0.6976777777777778,0.28703055555555557,0.015291666666666665
7179195,0.5184517857142856,0.3282791666666668,0.15326904761904764
7141212,0.8863750000000001,0.10620833333333335,0.007416666666666667
7132715,0.202825,0.6155499999999999,0.181625
7194739,0.21061488095238096,0.21038511904761903,0.579
7186555,0.979,0.019,0.002
7202596,0.8844583333333332,0.10604166666666666,0.0095
7122881,0.935,0.061,0.004
7110538,0.7947000000000001,0.19504999999999997,0.01025
7182411,0.7193351190476188,0.25816488095238094,0.0225
7219095,0.07975,0.7939666666666666,0.12628333333333333
7115686,0.8023222222222223,0.14467777777777777,0.053
7198911,0.21848749999999997,0.6560208333333334,0.12549166666666667
7202499,0.8728833333333333,0.12061666666666668,0.0065
7110524,0.08125,0.82475,0.094
7222048,0.7151666666666667,0.21483333333333332,0.07
7227688,0.5648690476190475,0.30921428571428566,0.12591666666666665
7136142,0.7185,0.2185,0.063
7129000,0.7822011904761904,0.1947988095238095,0.023
7096570,0.897,0.0995,0.0035
7183614,0.47791666666666666,0.2519880952380954,0.27009523809523805
7201966,0.8653333333333333,0.12205833333333334,0.012608333333333334
7151062,0.7714416666666667,0.1905583333333333,0.038
7163938,0.8363154761904763,0.1491845238095238,0.0145
7140461,0.7975684523809524,0.18205654761904763,0.020375
7091481,0.766,0.21525,0.01875
7210879,0.6302654761904762,0.26145119047619053,0.10828333333333334
7094828,0.917375,0.081125,0.0015
7130880,0.9925,0.0065,0.001
7119562,0.9945,0.0055,0.0
7147443,0.8801499999999998,0.09284999999999997,0.027
7206448,0.89625,0.08575,0.018
7143868,0.9445000000000001,0.048,0.0075
7233033,0.5105577380952381,0.4622458333333332,0.02719642857142857
7195124,0.8915,0.10771666666666667,0.0007833333333333333
7126150,0.849825,0.125175,0.025
7117777,0.8412500000000002,0.14755000000000001,0.0112
7209457,0.2820821428571428,0.5413761904761903,0.17654166666666668
7152596,0.95675,0.04325,0.0
7193870,0.49275416666666677,0.4032601190476189,0.10398571428571429
7105463,0.349795887445887,0.6436207792207789,0.006583333333333333
7129194,0.9195833333333333,0.07541666666666667,0.005
7164666,0.705,0.262,0.033
7182203,0.9238333333333334,0.06316666666666666,0.013
7161939,0.6748166666666667,0.2861000000000001,0.03908333333333334
7135704,0.32941666666666664,0.536825,0.1337583333333333
7196300,0.6595333333333334,0.2724416666666667,0.068025
7209026,0.796875,0.176875,0.02625
7101700,0.770875,0.19942500000000002,0.0297
7207041,0.7269166666666667,0.2185,0.05458333333333334
7092212,0.9295523809523809,0.07044761904761905,0.0
7158628,0.9527,0.038799999999999994,0.0085
7099165,0.5073583333333332,0.41353095238095255,0.07911071428571428
7207401,0.9175000000000001,0.07241666666666666,0.010083333333333335
7150524,0.35055,0.22015238095238096,0.4292976190476191
7101966,0.22119166666666668,0.17805833333333335,0.60075
7217064,0.5646333333333333,0.3530583333333334,0.08230833333333333
7177521,0.3535,0.26852916666666665,0.3779708333333333
7212368,0.929,0.0675,0.0035
7126915,0.7938440476190476,0.19082261904761905,0.015333333333333334
7183420,0.8282500000000002,0.1255,0.04625
7145554,0.36525,0.45340119047619043,0.1813488095238095
7183583,0.8786666666666667,0.11608333333333334,0.00525
7201058,0.8770958333333334,0.11769583333333332,0.005208333333333333
7162316,0.308,0.2115,0.4804999999999999
7210704,0.27420357142857144,0.4552130952380952,0.2705833333333334
7223835,0.6706369047619047,0.24347142857142856,0.08589166666666667
7232569,0.261625,0.3594583333333334,0.3789166666666666
7216404,0.5740773809523808,0.3394038961038961,0.08651872294372295
7087855,0.8973583333333334,0.09514166666666668,0.0075
7167678,0.6488083333333333,0.2932916666666667,0.0579
7110024,0.87275,0.12053571428571429,0.006714285714285714
7162697,0.49075,0.4527976190476191,0.05645238095238095
7142531,0.35629027777777783,0.5199404761904762,0.12376924603174604
7215272,0.2895,0.697,0.0135
7104794,0.21579226190476192,0.4011184523809524,0.38308928571428574
7234308,0.993,0.0065,0.0005
7233254,0.93475,0.05575,0.0095
7180229,0.9815166666666667,0.013983333333333334,0.0045
7156346,0.3534583333333333,0.41641666666666677,0.230125
7152582,0.8420833333333333,0.1499166666666667,0.008
7116675,0.776925,0.13053928571428572,0.09253571428571429
7172403,0.525077380952381,0.4339892857142857,0.04093333333333333
7266784,0.8866875,0.0918125,0.0215
7088437,0.7755,0.166,0.0585
7152594,0.6511666666666668,0.24024999999999996,0.10858333333333332
7173188,0.6376499999999999,0.195525,0.166825
7098363,0.9363535714285713,0.05564642857142858,0.008
7132043,0.9645833333333332,0.034916666666666665,0.0005
7120313,0.3990958333333333,0.30538988095238095,0.2955142857142857
7093092,0.652575,0.31417500000000004,0.03325
7162626,0.898925,0.100075,0.001
7170615,0.6439249999999999,0.23894999999999997,0.117125
7090766,0.7525696428571428,0.10348095238095235,0.14394940476190482
7210886,0.23287817460317461,0.7460384920634923,0.021083333333333332
7098402,0.5339565476190475,0.27162678571428567,0.19441666666666665
7217473,0.5083333333333333,0.37716666666666665,0.1145
7119373,0.3972833333333334,0.48176666666666673,0.12095
7108176,0.8476408730158729,0.10506746031746031,0.04729166666666666
7138913,0.920625,0.05483333333333333,0.024541666666666663
7091189,0.388875,0.45399999999999996,0.157125
7213808,0.7422583333333334,0.18424166666666666,0.0735
7088210,0.7328666666666667,0.25250833333333333,0.014625
7152783,0.991,0.009,0.0
7087969,0.99,0.01,0.0
7168890,0.9425,0.056,0.0015
7131594,0.13854999999999998,0.076125,0.7853249999999999
7191380,0.8176666666666668,0.133625,0.048708333333333326
7230136,0.5255166666666666,0.304,0.17048333333333332
7219679,0.7150833333333334,0.1409166666666667,0.144
7094867,0.955,0.041,0.004
7641396,0.9885,0.0075,0.004
7208433,0.820375,0.165125,0.0145
7208009,0.21908571428571422,0.7279142857142857,0.053000000000000005
7099945,0.046200000000000005,0.7843,0.1695
7202317,0.48834166666666656,0.36234999999999995,0.14930833333333335
7134685,0.9241333333333334,0.05486666666666667,0.021
7174747,0.919,0.076,0.005
7218659,0.5011333333333334,0.19728214285714285,0.30158452380952383
7217532,0.4963000000000001,0.4430333333333332,0.060666666666666674
7216778,0.8357916666666666,0.154125,0.010083333333333331
7143192,0.8575833333333334,0.12791666666666665,0.0145
7193195,0.658,0.19672499999999998,0.14527500000000004
7231728,0.663375,0.273625,0.063
7118959,0.777225,0.187525,0.03525
7135510,0.752836507936508,0.22098849206349203,0.026175
7185720,0.91925,0.06275,0.018
7100253,0.5159833333333333,0.46551666666666663,0.0185
7119308,0.7494083333333333,0.08767500000000002,0.16291666666666665
7126230,0.545564880952381,0.37064345238095237,0.08379166666666665
7210512,0.22750595238095242,0.146875,0.6256190476190476
7170070,0.8276083333333335,0.13647499999999999,0.03591666666666667
7088987,0.854125,0.11787500000000001,0.028
7104012,0.9955,0.003,0.0015
7211821,0.16685,0.7796166666666666,0.053533333333333336
7136305,0.5515005952380948,0.441416071428571,0.007083333333333334
7134896,0.5789948412698411,0.39967182539682566,0.021333333333333336
7101301,0.877375,0.109375,0.01325
7193924,0.7545809523809524,0.13670793650793653,0.10871111111111109
7138782,0.9725,0.02,0.0075
7136400,0.5199208333333334,0.34419583333333337,0.13588333333333333
7129776,0.3296607142857142,0.5077142857142858,0.162625
7193022,0.8443126984126982,0.13818730158730155,0.0175
7210936,0.468,0.1345,0.3975
7230881,0.9195,0.0645,0.016
7107267,0.887625,0.098375,0.014
7167716,0.8990666666666667,0.09943333333333332,0.0015
7216903,0.287875,0.35705833333333326,0.3550666666666666
7208590,0.6603821428571429,0.31249285714285713,0.027125
7098755,0.854075,0.1318416666666667,0.014083333333333331
7138414,0.8416666666666667,0.14758333333333332,0.01075
7115173,0.872,0.114,0.014
7134845,0.9046583333333335,0.09484166666666667,0.0005
7125761,0.4998541666666667,0.36189583333333325,0.13825
7107093,0.9865,0.01,0.0035
7223502,0.7876333333333333,0.19686666666666663,0.0155
7125048,0.6838928571428571,0.25910714285714287,0.057
7103028,0.4867333333333333,0.4783916666666667,0.034875
7211116,0.9965,0.0035,0.0
7174792,0.9495,0.021,0.0295
7170419,0.3061607142857143,0.610097619047619,0.08374166666666666
7105325,0.39079951021201037,0.5151838231213233,0.09401666666666668
7159884,0.47301666666666664,0.43539999999999995,0.09158333333333332
7205882,0.6976071428571429,0.2933928571428571,0.009
7144806,0.5624345238095239,0.3214166666666667,0.11614880952380953
7208400,0.11698333333333331,0.7957666666666666,0.08725
7118881,0.38425,0.27927261904761913,0.3364773809523809
7162096,0.979,0.021,0.0
7136114,0.444,0.445,0.111
7167083,0.897675,0.08797500000000001,0.01435
7206316,0.2558511904761905,0.4812946428571429,0.2628541666666666
7096918,0.7154583333333333,0.14829166666666668,0.13625
7102785,0.6246166666666667,0.28664166666666663,0.08874166666666668
7199107,0.3219000000000001,0.5678857142857143,0.11021428571428571
7203111,0.9665,0.0235,0.01
7178754,0.9105976190476193,0.08540238095238095,0.004
7125420,0.7149166666666666,0.14208333333333334,0.143
7174624,0.8172238095238095,0.1502761904761905,0.0325
7219061,0.6375,0.33825,0.02425
7181277,0.19866666666666669,0.7468333333333332,0.0545
7098968,0.7015892857142857,0.2446607142857143,0.053750000000000006
7122615,0.8920666666666666,0.10193333333333333,0.006
7098240,0.6789648809523811,0.2388684523809524,0.08216666666666667
7155787,0.82625,0.15325,0.0205
7119681,0.7929571428571427,0.15482619047619045,0.05221666666666666
7160609,0.806,0.1755,0.0185
7090988,0.97875,0.01825,0.003
7087987,0.804517857142857,0.18898214285714288,0.0065
7123031,0.5484166666666668,0.3635416666666667,0.08804166666666667
7182209,0.86725,0.12525,0.0075
7196596,0.9052357142857143,0.07230595238095239,0.022458333333333337
7136204,0.6514293650793651,0.29352896825396824,0.05504166666666667
7094671,0.32429166666666676,0.2892499999999999,0.3864583333333333
7141007,0.989,0.009,0.002
7112481,0.5797666666666667,0.37398333333333333,0.04625
7128273,0.4907148809523809,0.33111845238095244,0.17816666666666667
7127044,0.8637666666666667,0.11006666666666666,0.026166666666666664
7126603,0.7781226190476189,0.20675238095238097,0.015125
7117879,0.8674416666666666,0.11155833333333334,0.021
7128599,0.9785416666666666,0.018458333333333337,0.003
7216322,0.325175,0.3459333333333333,0.32889166666666664
7213206,0.9975,0.0015,0.001
7136441,0.9995,0.0005,0.0
7105021,0.37475119047619043,0.5318523809523811,0.09339642857142857
7116869,0.5815,0.3993333333333333,0.01916666666666667
7175977,0.8822529761904762,0.1137470238095238,0.004
7219968,0.7525833333333334,0.1297916666666667,0.117625
7106815,0.983,0.015,0.002
7220310,0.8560833333333334,0.12366666666666669,0.02025
7138371,0.6688511904761903,0.2699821428571429,0.06116666666666666
7088098,0.973,0.027,0.0
7163981,0.7073,0.16875,0.12395
7091095,0.8991999999999999,0.0838,0.017
7158124,0.7512916666666667,0.22690000000000002,0.021808333333333336
7156605,0.5121535714285713,0.35722976190476197,0.1306166666666667
7127645,0.7073154761904763,0.23818452380952382,0.0545
7613979,0.7881166666666667,0.18588333333333332,0.026
7125216,0.40967500000000007,0.510875,0.07945
7091298,0.3741607142857143,0.5985059523809523,0.02733333333333333
7150835,0.9124,0.0592,0.0284
7098122,0.7987190476190474,0.17903095238095237,0.02225
7119080,0.8477083333333333,0.09841666666666665,0.053875
7210885,0.8605416666666665,0.13545833333333332,0.004
7197955,0.36711666666666665,0.30921666666666664,0.3236666666666666
7234130,0.9815,0.018,0.0005
7163482,0.958,0.032,0.01
7216795,0.1987970238095238,0.3554849206349205,0.44571805555555566
7209045,0.6218250000000001,0.3456416666666666,0.03253333333333333
7178370,0.946,0.052,0.002
7227093,0.24011666666666667,0.6521388888888889,0.10774444444444443
7129004,0.859125,0.12337500000000001,0.0175
7107201,0.7840595238095236,0.19824047619047624,0.0177
7136865,0.994,0.006,0.0
7184983,0.9157666666666666,0.05023333333333333,0.034
7092268,0.8190833333333333,0.15241666666666664,0.0285
7161312,1.0,0.0,0.0
7158582,0.3920416666666667,0.3067166666666667,0.3012416666666667
7162667,0.93575,0.06225,0.002
7130241,0.9094583333333334,0.07362500000000001,0.016916666666666663
7104122,0.96325,0.027,0.00975
7232105,0.5378660714285713,0.4491755952380953,0.012958333333333334
7219483,0.6304416666666666,0.26043333333333335,0.10912499999999999
7131317,0.9194166666666668,0.05425,0.026333333333333334
7164796,0.6493916666666668,0.282825,0.06778333333333333
7212357,0.6584934523809522,0.231339880952381,0.11016666666666668
7098587,0.7086095238095238,0.25764047619047625,0.03375
7228834,0.92775,0.07225,0.0
7206783,0.6105250000000001,0.32230833333333336,0.06716666666666665
7104488,0.31810000000000005,0.6389,0.043
7107832,0.08300833333333334,0.9149916666666666,0.002
7120006,0.4727607142857143,0.48419761904761904,0.04304166666666667
7176644,0.43816666666666665,0.49491666666666667,0.06691666666666667
7172578,0.22332142857142856,0.42044107142857157,0.3562375
7138954,0.992,0.0075,0.0005
7173578,0.1254880952380952,0.813961904761905,0.060549999999999986
7092199,0.34499345238095236,0.49703154761904755,0.15797500000000003
7164923,0.96165,0.03585,0.0025
7144177,0.8004583333333334,0.18579166666666666,0.01375
7156104,0.46897380952380957,0.3720261904761905,0.15900000000000003
7168158,0.971,0.028,0.001
7104767,0.17221666666666668,0.8061583333333333,0.021625
7149666,0.997,0.003,0.0
7675797,0.2515880952380952,0.6736619047619048,0.07475
7170348,0.9765,0.0235,0.0
7229140,0.8546904761904761,0.12005952380952381,0.02525
7166294,0.686,0.2813333333333333,0.03266666666666667
7221852,0.52875,0.3052916666666667,0.16595833333333335
7169191,0.6727083333333332,0.30979166666666663,0.0175
7145851,0.884025,0.105475,0.0105
7123307,0.89675,0.08925,0.014
7173249,0.5788916666666667,0.30044166666666666,0.12066666666666667
7109219,0.8490416666666666,0.12495833333333334,0.026
7090314,0.4754,0.29583333333333334,0.22876666666666665
7180203,0.9229833333333334,0.06901666666666667,0.008
7150251,0.9497000000000001,0.041299999999999996,0.009
7123415,0.5825333333333332,0.22258333333333338,0.19488333333333333
7200493,0.16540833333333335,0.2687916666666668,0.5658000000000002
7181387,0.2918928571428571,0.3565904761904762,0.35151666666666664
7170414,0.39347976190476197,0.4921424603174602,0.11437777777777779
7222529,0.5176388888888889,0.29405000000000003,0.1883111111111111
7215549,0.22718392857142858,0.7055660714285715,0.06725
7153243,0.9402583333333333,0.052741666666666666,0.007
7150033,0.9975,0.0025,0.0
7160151,0.9025,0.0865,0.011
7088520,0.9714166666666667,0.028583333333333336,0.0
7089185,0.101,0.5784166666666666,0.32058333333333333
7228320,0.6994833333333333,0.13701666666666665,0.1635
7134684,0.621,0.2333488095238095,0.1456511904761905
7184543,0.5886916666666666,0.35050833333333326,0.0608
7091261,0.4795367063492064,0.5038216269841267,0.01664166666666667
7192496,0.58345,0.33149999999999996,0.08505
7108325,0.8188333333333334,0.13582500000000003,0.045341666666666676
7206523,0.9603333333333334,0.03316666666666667,0.0065
7223585,0.724125,0.25587499999999996,0.02
7194951,0.24979166666666666,0.6528333333333334,0.097375
7223676,0.6444976190476189,0.16672499999999998,0.18877738095238097
7186183,0.5496583333333335,0.22500833333333337,0.2253333333333333
7139233,0.7347476190476191,0.22406488095238092,0.0411875
7109346,0.995,0.0045,0.0005
7181603,0.373,0.4107333333333333,0.21626666666666666
7154175,0.1722916666666667,0.2771642857142857,0.5505440476190475
7119618,0.5671047619047618,0.3806452380952381,0.05225
7217449,0.7553928571428572,0.178,0.06660714285714286
7117964,0.8246166666666668,0.08455,0.09083333333333335
7169383,0.31595833333333334,0.6781249999999999,0.005916666666666666
7212840,0.86,0.101125,0.038875
7113323,0.647475,0.32885833333333336,0.023666666666666666
7231649,0.7987500000000001,0.18474999999999997,0.0165
7176094,0.896125,0.100875,0.003
7102548,0.6835,0.2845452380952381,0.0319547619047619
7104898,0.79125,0.13925,0.0695
7130724,0.5152,0.33302499999999996,0.15177499999999997
7217266,0.6166369047619047,0.2762297619047619,0.10713333333333334
7088446,0.688075,0.27892500000000003,0.033
7154005,0.9639833333333333,0.03601666666666667,0.0
7122973,0.8545357142857142,0.13696428571428573,0.0085
7231641,0.089875,0.9022916666666666,0.007833333333333335
7101361,0.6152904761904762,0.29445119047619045,0.09025833333333333
7116956,0.5648809523809524,0.22447500000000004,0.21064404761904762
7186747,0.4964083333333334,0.37303333333333333,0.13055833333333333
7214950,0.8611666666666667,0.1348333333333333,0.004
7187054,0.46480416666666674,0.21509166666666668,0.3201041666666667
7090026,0.6667083333333333,0.2595833333333334,0.07370833333333335
7191783,0.9895,0.0105,0.0
7186340,0.95,0.0435,0.0065
7091246,0.9184500000000002,0.06505,0.0165
7111924,0.5845999999999999,0.12000833333333334,0.29539166666666666
7091734,0.7531613095238094,0.2149220238095238,0.03191666666666666
7148435,0.93225,0.04375,0.024
7192048,0.6897809523809524,0.24409404761904763,0.066125
7186850,0.9905,0.0085,0.001
7178119,0.567923412698413,0.4021765873015871,0.029900000000000003
7154780,0.6043833333333333,0.3578666666666667,0.03775
7158669,0.6719333333333334,0.2725000000000001,0.05556666666666666
7175567,0.9778,0.0222,0.0
7197515,0.8320833333333333,0.109125,0.058791666666666666
7105832,0.8955416666666667,0.09229166666666666,0.012166666666666666
7125580,0.743425,0.23445000000000002,0.022125
7191978,0.4339940476190476,0.4006948412698413,0.1653111111111111
7148443,0.8179666666666667,0.14883333333333332,0.0332
7135732,0.690025,0.22939166666666666,0.08058333333333333
7092478,0.06950892857142857,0.8931244047619048,0.037366666666666666
7220422,0.9896666666666667,0.010333333333333333,0.0
7115866,0.9545416666666667,0.03945833333333333,0.006
7126809,0.287,0.4658383477633477,0.24716165223665226
7195993,0.25483333333333336,0.3246625,0.4205041666666666
7090953,0.3841428571428572,0.3481011904761904,0.2677559523809524
7124307,0.92425,0.0755,0.00025
7203593,0.6434583333333332,0.33671666666666655,0.019825000000000002
7137088,0.6824523809523809,0.2625833333333334,0.05496428571428571
7153289,0.035359523809523806,0.3052833333333333,0.6593571428571429
7144124,0.797375,0.196,0.006625
7172607,0.8731666666666668,0.07081428571428572,0.05601904761904763
7162206,0.6635154761904763,0.3295678571428572,0.0069166666666666664
7095987,0.6287749999999999,0.3022875,0.0689375
7205816,0.8021833333333334,0.11390000000000002,0.08391666666666667
7118592,0.4124166666666667,0.44766666666666677,0.13991666666666666
7177787,0.642675,0.2272684523809523,0.1300565476190476
7118363,0.8839583333333334,0.10266666666666667,0.013375
7272811,0.39279166666666676,0.41981051587301577,0.18739781746031745
7192193,0.3771928571428572,0.38308035714285715,0.2397267857142857
7226368,0.8113666666666667,0.17266666666666666,0.015966666666666664
7116920,0.6263500000000001,0.3143583333333333,0.059291666666666666
7125455,0.37435,0.42956666666666665,0.19608333333333333
7115174,0.7527083333333333,0.21079166666666665,0.0365
7116459,0.8513333333333334,0.07716666666666666,0.0715
7707671,0.878525,0.1001,0.021375
7181866,0.586845238095238,0.39322142857142856,0.01993333333333333
7128435,0.9700833333333333,0.02383333333333333,0.006083333333333334
7171175,0.9020166666666666,0.09610833333333334,0.001875
7153771,0.997,0.003,0.0
7190053,0.6826916666666666,0.26450833333333335,0.0528
7111727,0.8844916666666666,0.10000833333333332,0.0155
7200934,0.07732916666666668,0.49532857142857156,0.4273422619047619
7195628,0.6226166666666665,0.2986583333333333,0.07872499999999999
7107662,0.7970083333333333,0.1474916666666667,0.0555
7113936,0.95925,0.03725,0.0035
7188960,0.7423583333333333,0.2228083333333333,0.034833333333333334
7214635,0.30177678571428573,0.4908482142857142,0.207375
7122888,0.7682,0.18680000000000002,0.045
7227103,0.8698749999999998,0.11762499999999998,0.0125
7219664,0.7411666666666666,0.20753333333333332,0.0513
7221878,0.606275,0.3306,0.063125
7120264,0.5533916666666666,0.21625833333333333,0.23035000000000003
7124488,0.6963041666666667,0.2743625,0.029333333333333333
7209150,0.615427380952381,0.3101559523809524,0.07441666666666667
7206699,0.4538119047619047,0.3358111111111111,0.2103769841269841
7182186,0.897375,0.069625,0.033
7125132,0.2393833333333333,0.572875,0.18774166666666667
7093249,0.05999285714285714,0.2577446428571428,0.6822624999999999
7126022,0.9059416666666669,0.09155833333333334,0.0025
7131160,0.2674761904761905,0.6778571428571428,0.054666666666666655
7121883,0.45666666666666667,0.527,0.016333333333333335
7193047,0.686125,0.22187500000000002,0.092
7198918,0.39520238095238097,0.4436809523809524,0.1611166666666667
7122312,0.5285996031746033,0.2188420634920635,0.25255833333333333
7089166,0.889,0.0635,0.0475
7220749,0.5787833333333334,0.36961666666666665,0.05159999999999999
7208848,0.6455666666666666,0.21343333333333334,0.141
7126080,0.1879261904761905,0.17452023809523812,0.6375535714285717
7146722,0.9585,0.029,0.0125
7207246,0.8361416666666666,0.12785833333333335,0.036
7099663,0.611222619047619,0.2757023809523809,0.113075
7105311,0.6900833333333334,0.23716666666666666,0.07275
7159398,0.8116833333333334,0.15181666666666666,0.0365
7205125,0.622,0.1568833333333333,0.2211166666666667
7136594,0.8156291666666667,0.1678708333333333,0.0165
7138322,0.84475,0.07085,0.0844
7145077,0.7886499999999999,0.18485,0.0265
7171860,0.5106208333333335,0.36894166666666667,0.12043750000000002
7190820,0.509,0.4448208333333334,0.04617916666666667
7119483,0.058625,0.5257083333333332,0.41566666666666663
7110390,0.73825,0.21625,0.0455
7176635,0.9020833333333333,0.08991666666666666,0.008
7131731,0.837275,0.149725,0.013
7114953,0.769,0.216,0.015
7101200,0.947375,0.033125,0.0195
7097522,0.714225,0.23467619047619057,0.051098809523809526
7234332,0.9715,0.023,0.0055
7202747,0.8519500000000001,0.10193333333333332,0.04611666666666667
7112916,0.5030160714285713,0.44938630952380954,0.047597619047619055
7233129,0.4906833333333333,0.2984583333333334,0.21085833333333331
7117640,0.8577750000000001,0.129725,0.0125
7168862,0.4706392857142858,0.41526666666666656,0.11409404761904761
7189339,0.6821750000000001,0.09440833333333333,0.22341666666666668
7106525,0.6045000000000001,0.31725000000000003,0.07825
7229906,0.7930000000000001,0.16884166666666667,0.03815833333333333
7124689,0.784375,0.0855,0.130125
7182402,0.5040791666666667,0.38456666666666667,0.11135416666666667
7134044,0.974,0.026,0.0
7114938,0.985,0.0145,0.0005
7131743,0.4144083333333335,0.3337880952380953,0.25180357142857146
7111324,0.4261970238095238,0.5125529761904761,0.06125
7193938,0.32977619047619045,0.14818214285714285,0.5220416666666666
7088864,0.6100140151515151,0.36465265151515147,0.025333333333333333
7120686,0.7624202380952381,0.21099642857142856,0.026583333333333334
7091820,0.1735,0.8171666666666666,0.009333333333333334
7147476,0.79925,0.20075,0.0
7123226,0.8065,0.1735,0.02
7175548,0.8704583333333332,0.09354166666666666,0.036
7150301,0.99,0.009,0.001
7115797,0.8385166666666668,0.13848333333333335,0.023
7225516,0.9655,0.032,0.0025
7224326,0.5815916666666667,0.22460833333333335,0.1938
7108386,0.9916250000000001,0.007875,0.0005
7184057,0.9197916666666667,0.07220833333333335,0.007999999999999998
7205782,0.7564458333333335,0.18930416666666666,0.05425
7191292,0.7169916666666667,0.21900833333333336,0.064
7152768,0.74875,0.23075,0.0205
7108516,0.7651279761904763,0.22035535714285714,0.014516666666666667
7197746,0.96025,0.03975,0.0
7168550,0.7219833333333333,0.08485,0.19316666666666665
7207513,0.5610666666666666,0.267975,0.17095833333333335
7169463,0.859875,0.13687500000000002,0.00325
7205848,0.2615722222222222,0.48599444444444445,0.25243333333333334
7170659,0.6786607142857141,0.28447123015873016,0.036868055555555564
7196381,0.8975,0.0965,0.006
7147141,0.8012047619047618,0.17904523809523812,0.01975
7191079,0.4295,0.5078333333333334,0.06266666666666666
7124322,0.94325,0.05025,0.0065
7103225,0.21925238095238095,0.7098738095238092,0.07087380952380952
7233741,0.8300321428571429,0.15946785714285713,0.0105
7161430,0.6434107142857143,0.35358928571428583,0.003
7232562,0.354938888888889,0.5288486111111108,0.1162125
